"id","start","end","chromosome","probeID","sourceID","IDtype"
"RNF11",0,0,0,"7901376","ENSG00000123091","ensembl"
"OSBPL9",0,0,0,"7901385","ENSG00000117859","ensembl"
"BTF3L4",0,0,0,"7901418","ENSG00000213189,ENSG00000134717,ENSG00000232260","ensembl"
"ZFYVE9",0,0,0,"7901426","ENSG00000157077","ensembl"
"PRPF38A",0,0,0,"7901447","ENSG00000134748","ensembl"
"GPX7",0,0,0,"7901460","ENSG00000116157","ensembl"
"FAM159A",0,0,0,"7901466","ENSG00000182183","ensembl"
"ZYG11B",0,0,0,"7901479","ENSG00000162378","ensembl"
"ZYG11A",0,0,0,"7901497","ENSG00000203995","ensembl"
"SCP2",0,0,0,"7901513","ENSG00000116171","ensembl"
"PODN",0,0,0,"7901535","ENSG00000174348","ensembl"
"CPT2",0,0,0,"7916262","ENSG00000162384","ensembl"
"DMRTB1",0,0,0,"7901557","ENSG00000143006","ensembl"
"DIO1",0,0,0,"7901565","ENSG00000211452","ensembl"
"LRRC42",0,0,0,"7901577","ENSG00000116212","ensembl"
"C1orf83",0,0,0,"7901592","ENSG00000116205","ensembl"
"MRPL37",0,0,0,"7901601","ENSG00000116221","ensembl"
"C1orf191",0,0,0,"7901611","ENSG00000198711","ensembl"
"ACOT11",0,0,0,"7916412","ENSG00000162391","ensembl"
"C1orf175",0,0,0,"7901634","ENSG00000271723,ENSG00000184313","ensembl"
"TTC4",0,0,0,"7901662","ENSG00000271723,ENSG00000243725","ensembl"
"C1orf177",0,0,0,"7901675","ENSG00000162398","ensembl"
"TMEM61",0,0,0,"7901687","ENSG00000143001","ensembl"
"BSND",0,0,0,"7901691","ENSG00000162399","ensembl"
"PCSK9",0,0,0,"7901696","ENSG00000169174","ensembl"
"PRKAA2",0,0,0,"7901720","ENSG00000162409","ensembl"
"C8A",0,0,0,"7901732","ENSG00000157131","ensembl"
"FGGY",0,0,0,"7901748","ENSG00000172456","ensembl"
"HOOK1",0,0,0,"7901765","ENSG00000134709","ensembl"
"NFIA",0,0,0,"7901788","ENSG00000162599","ensembl"
"MGC34796",0,0,0,"7901802","ENSG00000223920","ensembl"
"INADL",0,0,0,"7901804","ENSG00000132849","ensembl"
"L1TD1",0,0,0,"7901860","ENSG00000240563,ENSG00000200174","ensembl"
"USP1",0,0,0,"7901867","ENSG00000162607","ensembl"
"ANGPTL3",0,0,0,"7901883","ENSG00000132855","ensembl"
"ATG4C",0,0,0,"7901895","ENSG00000125703","ensembl"
"FOXD3",0,0,0,"7901913","ENSG00000187140","ensembl"
"ALG6",0,0,0,"7901915","ENSG00000088035","ensembl"
"EFCAB7",0,0,0,"7901931","ENSG00000203965","ensembl"
"DLEU2L",0,0,0,"7901948","ENSG00000116652","ensembl"
"PGM1",0,0,0,"7901951","ENSG00000079739","ensembl"
"ROR1",0,0,0,"7901969","ENSG00000185483","ensembl"
"UBE2U",0,0,0,"7901982","ENSG00000177414","ensembl"
"CACHD1",0,0,0,"7901993","ENSG00000158966","ensembl"
"RAVER2",0,0,0,"7902023","ENSG00000162437","ensembl"
"AK4",0,0,0,"7962183","ENSG00000263535,ENSG00000235606,ENSG00000233381,ENSG00000162433","ensembl"
"DNAJC6",0,0,0,"7902043","ENSG00000116675","ensembl"
"LEPR",0,0,0,"7902074","ENSG00000116678","ensembl"
"PDE4B",0,0,0,"7902104","ENSG00000184588","ensembl"
"SGIP1",0,0,0,"7902127","ENSG00000118473","ensembl"
"TCTEX1D1",0,0,0,"7902158","ENSG00000152760","ensembl"
"MIER1",0,0,0,"7902166","ENSG00000198160","ensembl"
"IL23R",0,0,0,"7902189","ENSG00000162594","ensembl"
"IL12RB2",0,0,0,"7902205","ENSG00000081985","ensembl"
"GADD45A",0,0,0,"7902227","ENSG00000116717","ensembl"
"LRRC7",0,0,0,"7902235","ENSG00000033122","ensembl"
"PIN1P1",0,0,0,"7902267","ENSG00000229359","ensembl"
"SRSF11",0,0,0,"7902269","ENSG00000116754","ensembl"
"HHLA3",0,0,0,"7902282","ENSG00000197568","ensembl"
"CTH",0,0,0,"7902290","ENSG00000116761","ensembl"
"FPGT",0,0,0,"7902308","ENSG00000254685","ensembl"
"TNNI3K",0,0,0,"7902317","ENSG00000116783,ENSG00000259030","ensembl"
"TYW3",0,0,0,"7902345","ENSG00000162623","ensembl"
"LHX8",0,0,0,"7902353","ENSG00000162624","ensembl"
"ACADM",0,0,0,"7902367","ENSG00000117054","ensembl"
"RABGGTB",0,0,0,"7902382","ENSG00000137955","ensembl"
"SNORD45C",0,0,0,"7902396","ENSG00000206620,ENSG00000137955","ensembl"
"SNORD45A",0,0,0,"7902398","ENSG00000206620,ENSG00000137955,ENSG00000207241","ensembl"
"SNORD45B",0,0,0,"7902400","ENSG00000201487,ENSG00000137955,ENSG00000206620,ENSG00000207241","ensembl"
"MSH4",0,0,0,"7902402","ENSG00000057468","ensembl"
"ST6GALNAC3",0,0,0,"7902425","ENSG00000184005","ensembl"
"TPI1",0,0,0,"7953508","ENSG00000111669","ensembl"
"ST6GALNAC5",0,0,0,"7902441","ENSG00000117069","ensembl"
"RPL17",0,0,0,"7903582","ENSG00000212664,ENSG00000271982,ENSG00000244716,ENSG00000265681,ENSG00000215472,ENSG00000226084,ENSG00000206602","ensembl"
"AK5",0,0,0,"7902452","ENSG00000154027","ensembl"
"FAM73A",0,0,0,"7902476","ENSG00000180488","ensembl"
"NEXN",0,0,0,"7902495","ENSG00000162614","ensembl"
"DNAJB4",0,0,0,"7902512","ENSG00000162616","ensembl"
"GIPC2",0,0,0,"7902518","ENSG00000137960","ensembl"
"PTGFR",0,0,0,"7902527","ENSG00000122420","ensembl"
"IFI44L",0,0,0,"7902541","ENSG00000137959","ensembl"
"IFI44",0,0,0,"7902553","ENSG00000137965","ensembl"
"LPHN2",0,0,0,"7902565","ENSG00000117114","ensembl"
"ARID3B",0,0,0,"7984843","ENSG00000179361","ensembl"
"PRKACB",0,0,0,"7902594","ENSG00000142875","ensembl"
"SAMD13",0,0,0,"7902617","ENSG00000203943","ensembl"
"DNASE2B",0,0,0,"7902623","ENSG00000137976","ensembl"
"RPF1",0,0,0,"7902634","ENSG00000117133","ensembl"
"SPATA1",0,0,0,"7902645","ENSG00000122432","ensembl"
"WDR63",0,0,0,"7902660","ENSG00000162643","ensembl"
"CYR61",0,0,0,"7902687","ENSG00000142871","ensembl"
"CLCA2",0,0,0,"7902702","ENSG00000137975","ensembl"
"CLCA1",0,0,0,"7902721","ENSG00000016490","ensembl"
"CLCA4",0,0,0,"7902738","ENSG00000016602","ensembl"
"CLCA3P",0,0,0,"7902754","ENSG00000153923","ensembl"
"SH3GLB1",0,0,0,"7902771","ENSG00000097033","ensembl"
"HS2ST1",0,0,0,"7902789","ENSG00000153936","ensembl"
"LOC339524",0,0,0,"7902808","ENSG00000267272,ENSG00000267561","ensembl"
"LMO4",0,0,0,"7902810","ENSG00000143013","ensembl"
"PKN2",0,0,0,"7902822","ENSG00000065243","ensembl"
"GBP6",0,0,0,"7902850","ENSG00000183347","ensembl"
"LRRC8B",0,0,0,"7902861","ENSG00000197147","ensembl"
"LRRC8C",0,0,0,"7902874","ENSG00000171488","ensembl"
"LRRC8D",0,0,0,"7902883","ENSG00000171492","ensembl"
"ZNF326",0,0,0,"7902891","ENSG00000162664","ensembl"
"CDC7",0,0,0,"7902913","ENSG00000097046","ensembl"
"HSP90B3P",0,0,0,"7902930","ENSG00000203914","ensembl"
"BRDT",0,0,0,"7902934","ENSG00000137948","ensembl"
"EPHX4",0,0,0,"7902957","ENSG00000172031","ensembl"
"BTBD8",0,0,0,"7902965","ENSG00000284413,ENSG00000189195","ensembl"
"KIAA1107",0,0,0,"7902977","ENSG00000069712,ENSG00000189195","ensembl"
"C1orf146",0,0,0,"7902984","ENSG00000203910","ensembl"
"RPAP2",0,0,0,"7902992","ENSG00000122484","ensembl"
"RPL5",0,0,0,"8076511","ENSG00000234009,ENSG00000122406,ENSG00000236330,ENSG00000207523,ENSG00000232393","ensembl"
"SNORD21",0,0,0,"7903022","ENSG00000122406,ENSG00000206680","ensembl"
"MTF2",0,0,0,"7903032","ENSG00000143033","ensembl"
"CCDC18",0,0,0,"7903049","ENSG00000122483","ensembl"
"DR1",0,0,0,"7903079","ENSG00000117505","ensembl"
"FNBP1L",0,0,0,"7903092","ENSG00000137942","ensembl"
"ABCD3",0,0,0,"7903119","ENSG00000117528","ensembl"
"SLC44A3",0,0,0,"7903144","ENSG00000143036","ensembl"
"TMEM56",0,0,0,"7903162","ENSG00000152078,ENSG00000271092","ensembl"
"RWDD3",0,0,0,"7903171","ENSG00000122481","ensembl"
"PTBP2",0,0,0,"7903188","ENSG00000117569","ensembl"
"SNX7",0,0,0,"7903203","ENSG00000162627","ensembl"
"LPPR4",0,0,0,"7903214","ENSG00000117600","ensembl"
"PALMD",0,0,0,"7903227","ENSG00000099260","ensembl"
"AGL",0,0,0,"7903239","ENSG00000162688","ensembl"
"SLC35A3",0,0,0,"7903281","ENSG00000117620,ENSG00000283761","ensembl"
"HIAT1",0,0,0,"7903294","ENSG00000283761,ENSG00000156875","ensembl"
"CCDC76",0,0,0,"7903308","ENSG00000122435","ensembl"
"RTCD1",0,0,0,"7903321","ENSG00000137996","ensembl"
"CDC14A",0,0,0,"7903334","ENSG00000079335","ensembl"
"GPR88",0,0,0,"7903355","ENSG00000181656","ensembl"
"VCAM1",0,0,0,"7903358","ENSG00000162692","ensembl"
"SLC30A7",0,0,0,"7903369","ENSG00000162695","ensembl"
"S1PR1",0,0,0,"7903393","ENSG00000170989","ensembl"
"HEJ1",0,0,0,"7903401","ENSG00000162699","ensembl"
"RNPC3",0,0,0,"7903404","ENSG00000185946,ENSG00000271034","ensembl"
"AMY2B",0,0,0,"7903407","ENSG00000185946,ENSG00000240038","ensembl"
"AMY2A",0,0,0,"7903414","ENSG00000174876,ENSG00000240038,ENSG00000237763,ENSG00000243480,ENSG00000227408,ENSG00000187733","ensembl"
"AMY1A",0,0,0,"7903425","ENSG00000240038,ENSG00000187733,ENSG00000243480,ENSG00000237763,ENSG00000174876","ensembl"
"PRMT6",0,0,0,"7903457","ENSG00000198890","ensembl"
"NTNG1",0,0,0,"7903461","ENSG00000162631","ensembl"
"NBPF4",0,0,0,"7903478","ENSG00000186086,ENSG00000196427,ENSG00000243967","ensembl"
"NBPF6",0,0,0,"7903490","ENSG00000196427,ENSG00000243967,ENSG00000186086","ensembl"
"FAM102B",0,0,0,"7903507","ENSG00000162636","ensembl"
"PRPF38B",0,0,0,"7903519","ENSG00000134186","ensembl"
"FNDC7",0,0,0,"7903530","ENSG00000143107","ensembl"
"STXBP3",0,0,0,"7903541","ENSG00000116266","ensembl"
"LOC642864",0,0,0,"7903561","ENSG00000203897","ensembl"
"GPSM2",0,0,0,"7903565","ENSG00000121957","ensembl"
"TMEM167B",0,0,0,"7903586","ENSG00000215717","ensembl"
"KIAA1324",0,0,0,"7903592","ENSG00000116299","ensembl"
"SARS",0,0,0,"7903619","ENSG00000031698","ensembl"
"CELSR2",0,0,0,"7903632","ENSG00000143126","ensembl"
"SYPL2",0,0,0,"7903667","ENSG00000143028","ensembl"
"ATXN7L2",0,0,0,"7903676","ENSG00000162650","ensembl"
"CYB561D1",0,0,0,"7903688","ENSG00000174151","ensembl"
"GPR61",0,0,0,"7903694","ENSG00000156097","ensembl"
"GNAI3",0,0,0,"7903703","ENSG00000065135","ensembl"
"MIR197",0,0,0,"7903717","ENSG00000225113,ENSG00000284443,ENSG00000065135","ensembl"
"AMPD2",0,0,0,"7903719","ENSG00000116337","ensembl"
"GSTM4",0,0,0,"7903742","ENSG00000168765","ensembl"
"GSTM2",0,0,0,"7903753","ENSG00000213366","ensembl"
"GSTM1",0,0,0,"7903765","ENSG00000134184","ensembl"
"GSTM5",0,0,0,"7903777","ENSG00000134201","ensembl"
"CSF1",0,0,0,"7903786","ENSG00000184371","ensembl"
"AHCYL1",0,0,0,"7903803","ENSG00000168710","ensembl"
"FAM40A",0,0,0,"7903827","ENSG00000143093","ensembl"
"UBL4B",0,0,0,"7903851","ENSG00000186150","ensembl"
"SLC6A17",0,0,0,"7903854","ENSG00000197106","ensembl"
"KCNC4",0,0,0,"7903867","ENSG00000116396","ensembl"
"RBM15",0,0,0,"7903878","ENSG00000162775","ensembl"
"PROK1",0,0,0,"7903884","ENSG00000143125","ensembl"
"CD53",0,0,0,"7903893","ENSG00000143119","ensembl"
"CEPT1",0,0,0,"7903908","ENSG00000134255","ensembl"
"CHI3L2",0,0,0,"7903920","ENSG00000064886","ensembl"
"LOC149620",0,0,0,"7903935","ENSG00000203878","ensembl"
"CHIA",0,0,0,"7903945","ENSG00000134216","ensembl"
"C1orf88",0,0,0,"7903959","ENSG00000173947","ensembl"
"ATP5F1",0,0,0,"7903972","ENSG00000116459","ensembl"
"C1orf162",0,0,0,"7903980","ENSG00000143110","ensembl"
"RAP1A",0,0,0,"7903988","ENSG00000116473","ensembl"
"DDX20",0,0,0,"7904000","ENSG00000064703","ensembl"
"CTTNBP2NL",0,0,0,"7904018","ENSG00000143079","ensembl"
"WNT2B",0,0,0,"7904025","ENSG00000134245","ensembl"
"CAPZA1",0,0,0,"7904036","ENSG00000116489","ensembl"
"MOV10",0,0,0,"7904050","ENSG00000155363","ensembl"
"FAM19A3",0,0,0,"7904073","ENSG00000184599","ensembl"
"LOC128322",0,0,0,"7904082","ENSG00000234790","ensembl"
"AKR7A2P1",0,0,0,"7904084","ENSG00000280751,ENSG00000229020","ensembl"
"LRIG2",0,0,0,"7904086","ENSG00000198799","ensembl"
"MAGI3",0,0,0,"7904106","ENSG00000081026","ensembl"
"DCLRE1B",0,0,0,"7904131","ENSG00000118655","ensembl"
"HIPK1",0,0,0,"7904137","ENSG00000163349","ensembl"
"OLFML3",0,0,0,"7904158","ENSG00000116774","ensembl"
"SYCP1",0,0,0,"7904168","ENSG00000198765","ensembl"
"TSHB",0,0,0,"7904203","ENSG00000134200","ensembl"
"VANGL1",0,0,0,"7904211","ENSG00000173218","ensembl"
"SLC22A15",0,0,0,"7904226","ENSG00000163393","ensembl"
"C1orf161",0,0,0,"7904244","ENSG00000173212","ensembl"
"ATP1A1",0,0,0,"7904254","ENSG00000163399","ensembl"
"C1orf137",0,0,0,"7904281","ENSG00000203864","ensembl"
"CD2",0,0,0,"7904287","ENSG00000116824","ensembl"
"PTGFRN",0,0,0,"7904293","ENSG00000134247","ensembl"
"CD101",0,0,0,"7904303","ENSG00000134256","ensembl"
"TTF2",0,0,0,"7904314","ENSG00000116830","ensembl"
"MAN1A2",0,0,0,"7904340","ENSG00000198162","ensembl"
"FAM46C",0,0,0,"7904361","ENSG00000183508","ensembl"
"WDR3",0,0,0,"7904364","ENSG00000065183","ensembl"
"HAO2",0,0,0,"7904396","ENSG00000116882","ensembl"
"HSD3B2",0,0,0,"7904408","ENSG00000203859","ensembl"
"HSD3B1",0,0,0,"7904414","ENSG00000203858,ENSG00000203857","ensembl"
"HSD3BP4",0,0,0,"7904429","ENSG00000203855","ensembl"
"PHGDH",0,0,0,"7904433","ENSG00000092621","ensembl"
"FAM72D",0,0,0,"7909146","ENSG00000188610,ENSG00000215784,ENSG00000263513,ENSG00000196550","ensembl"
"HIST2H2BA",0,0,0,"7904465","ENSG00000223345,ENSG00000203814","ensembl"
"SRGAP2",0,0,0,"7904469","ENSG00000270872,ENSG00000266028,ENSG00000171943,ENSG00000196369","ensembl"
"LOC51152",0,0,0,"7904478","ENSG00000278704,ENSG00000251630,ENSG00000282536,ENSG00000225016","ensembl"
"SRGAP2P2",0,0,0,"7904482","ENSG00000266028,ENSG00000171943,ENSG00000196369","ensembl"
"NBPF9",0,0,0,"7904486","ENSG00000271254,ENSG00000162825,ENSG00000266338,ENSG00000271425,ENSG00000272150,ENSG00000270629,ENSG00000273136,ENSG00000263956,ENSG00000269713,ENSG00000270231,ENSG00000271383,ENSG00000268043","ensembl"
"NBPF1",0,0,0,"7904500","ENSG00000269713,ENSG00000266338,ENSG00000273136,ENSG00000268043,ENSG00000270231,ENSG00000263956,ENSG00000162825,ENSG00000271425,ENSG00000270629,ENSG00000271254,ENSG00000271383,ENSG00000272150","ensembl"
"NBPF10",0,0,0,"7904506","ENSG00000270629,ENSG00000268043,ENSG00000270231,ENSG00000266338,ENSG00000272150,ENSG00000269713,ENSG00000162825,ENSG00000271254,ENSG00000271383,ENSG00000271425,ENSG00000273136,ENSG00000263956","ensembl"
"NBPF14",0,0,0,"7904569","NA","ensembl"
"NBPF16",0,0,0,"7919438","ENSG00000271383,ENSG00000263956,ENSG00000270231,ENSG00000271425,ENSG00000213240,ENSG00000271254,ENSG00000272150,ENSG00000270629,ENSG00000273136,ENSG00000219481,ENSG00000268043,ENSG00000162825,ENSG00000266338,ENSG00000269713","ensembl"
"SEC22B",0,0,0,"7904695","ENSG00000274423,ENSG00000275140,ENSG00000265808","ensembl"
"NOTCH2NL",0,0,0,"7904702","ENSG00000270629,ENSG00000213240,ENSG00000134250,ENSG00000264343,ENSG00000271383","ensembl"
"HFE2",0,0,0,"7904717","ENSG00000168509","ensembl"
"TXNIP",0,0,0,"7904726","ENSG00000265972","ensembl"
"ANKRD34A",0,0,0,"7904737","ENSG00000272031","ensembl"
"LIX1L",0,0,0,"7904742","ENSG00000271601","ensembl"
"RBM8A",0,0,0,"7904751","ENSG00000265241","ensembl"
"PEX11B",0,0,0,"7904755","ENSG00000131779","ensembl"
"ITGA10",0,0,0,"7904761","ENSG00000143127","ensembl"
"ANKRD35",0,0,0,"7904796","ENSG00000198483","ensembl"
"PIAS3",0,0,0,"7904812","ENSG00000131788","ensembl"
"RNF115",0,0,0,"7904830","ENSG00000265491","ensembl"
"PDZK1",0,0,0,"7904843","ENSG00000174827,ENSG00000215859","ensembl"
"GPR89A",0,0,0,"7904853","ENSG00000188092,ENSG00000117262","ensembl"
"FAM108A1",0,0,0,"7904869","ENSG00000226981,ENSG00000263366,ENSG00000129968,ENSG00000229107,ENSG00000250536,ENSG00000198658","ensembl"
"NBPF11",0,0,0,"7904874","NA","ensembl"
"PDIA3P",0,0,0,"7904881","ENSG00000180867,ENSG00000167004","ensembl"
"CHD1L",0,0,0,"7904883","ENSG00000131778","ensembl"
"BCL9",0,0,0,"7904907","ENSG00000116128","ensembl"
"GJA8",0,0,0,"7904927","ENSG00000121634","ensembl"
"GPR89B",0,0,0,"7904930","ENSG00000117262,ENSG00000188092","ensembl"
"PDE4DIP",0,0,0,"7919168","ENSG00000215861,ENSG00000178104,ENSG00000274642,ENSG00000275131","ensembl"
"VOPP1",0,0,0,"7904969","ENSG00000154978,ENSG00000223612","ensembl"
"C1orf152",0,0,0,"7904974","ENSG00000244371,ENSG00000270392,ENSG00000234367,ENSG00000225080,ENSG00000227205,ENSG00000227212","ensembl"
"NBPF15",0,0,0,"7904976","ENSG00000162825,ENSG00000271425,ENSG00000269713,ENSG00000263956,ENSG00000271383,ENSG00000270231,ENSG00000271254,ENSG00000219481,ENSG00000273136,ENSG00000270629,ENSG00000272150,ENSG00000268043,ENSG00000266338","ensembl"
"PPIAL4A",0,0,0,"7919436","ENSG00000236334,ENSG00000237882,ENSG00000251495,ENSG00000270339,ENSG00000263464,ENSG00000230593,ENSG00000279782,ENSG00000258477,ENSG00000217094,ENSG00000275974,ENSG00000256374,ENSG00000198618,ENSG00000196262,ENSG00000271567,ENSG00000263353,ENSG00000214975","ensembl"
"FLJ37786",0,0,0,"8053731","NA","ensembl"
"DRD5",0,0,0,"8053728","ENSG00000175658,ENSG00000230572,ENSG00000276756,ENSG00000184303,ENSG00000264145","ensembl"
"LOC645166",0,0,0,"7905028","ENSG00000143429,ENSG00000277702,ENSG00000130592,ENSG00000232527,ENSG00000283196","ensembl"
"FCGR1A",0,0,0,"7905047","ENSG00000198019,ENSG00000150337,ENSG00000265531","ensembl"
"HIST2H4A",0,0,0,"7905067","ENSG00000270276,ENSG00000270882","ensembl"
"HIST2H2AA3",0,0,0,"7905079","ENSG00000203812,ENSG00000272196,ENSG00000261716","ensembl"
"HIST2H3A",0,0,0,"7905085","ENSG00000203811,ENSG00000273213,ENSG00000183598,ENSG00000203852,ENSG00000203818,ENSG00000213244","ensembl"
"HIST2H2AC",0,0,0,"7905088","ENSG00000184260","ensembl"
"BOLA1",0,0,0,"7905092","ENSG00000178096","ensembl"
"VPS45",0,0,0,"7905099","ENSG00000136631","ensembl"
"PLEKHO1",0,0,0,"7905116","ENSG00000023902","ensembl"
"CA14",0,0,0,"7905131","ENSG00000118298","ensembl"
"C1orf54",0,0,0,"7905147","ENSG00000118292","ensembl"
"C1orf51",0,0,0,"7905154","ENSG00000159208","ensembl"
"MRPS21",0,0,0,"7905163","ENSG00000266472","ensembl"
"PRPF3",0,0,0,"7905171","ENSG00000117360","ensembl"
"RPRD2",0,0,0,"7905185","ENSG00000163125","ensembl"
"TARS2",0,0,0,"7905198","ENSG00000143374","ensembl"
"ECM1",0,0,0,"7905220","ENSG00000143369","ensembl"
"ADAMTSL4",0,0,0,"7905233","ENSG00000143382","ensembl"
"SETDB1",0,0,0,"7905258","ENSG00000143379","ensembl"
"ANXA9",0,0,0,"7905283","ENSG00000143412","ensembl"
"PRUNE",0,0,0,"7905299","ENSG00000143363","ensembl"
"BNIPL",0,0,0,"7905308","ENSG00000163141","ensembl"
"C1orf56",0,0,0,"7905324","ENSG00000163141,ENSG00000143443","ensembl"
"MLLT11",0,0,0,"7905329","ENSG00000213190","ensembl"
"GABPB2",0,0,0,"7905339","ENSG00000143458","ensembl"
"TNFAIP8L2",0,0,0,"7905349","ENSG00000163154","ensembl"
"SCNM1",0,0,0,"7905355","ENSG00000163156","ensembl"
"PIP5K1A",0,0,0,"7905365","ENSG00000143398","ensembl"
"PSMD4",0,0,0,"7905374","ENSG00000159352","ensembl"
"ZNF687",0,0,0,"7905382","ENSG00000143373","ensembl"
"PSMB4",0,0,0,"7905395","ENSG00000159377","ensembl"
"CGN",0,0,0,"7905406","ENSG00000143375","ensembl"
"TUFT1",0,0,0,"7905428","ENSG00000143367","ensembl"
"SNX27",0,0,0,"7905444","ENSG00000143376","ensembl"
"C1orf230",0,0,0,"7905464","ENSG00000178796","ensembl"
"OAZ3",0,0,0,"7905474","ENSG00000143450,ENSG00000232937","ensembl"
"LCE5A",0,0,0,"7905483","ENSG00000186207","ensembl"
"CRCT1",0,0,0,"7905486","ENSG00000169509","ensembl"
"LCE3C",0,0,0,"7905490","ENSG00000244057","ensembl"
"LCE3B",0,0,0,"7905492","ENSG00000187238","ensembl"
"C1orf46",0,0,0,"7905496","ENSG00000176075","ensembl"
"LCE2D",0,0,0,"7905500","ENSG00000187223","ensembl"
"LCE2C",0,0,0,"7905503","ENSG00000187180","ensembl"
"LCE2B",0,0,0,"7905505","ENSG00000159455","ensembl"
"LCE2A",0,0,0,"7905507","ENSG00000187173","ensembl"
"LCE4A",0,0,0,"7905510","ENSG00000187170","ensembl"
"C1orf68",0,0,0,"7905512","ENSG00000198854","ensembl"
"KPRP",0,0,0,"7905515","ENSG00000203786","ensembl"
"LCE1F",0,0,0,"7905517","ENSG00000240386","ensembl"
"LCE1E",0,0,0,"7905519","ENSG00000186226","ensembl"
"LCE1D",0,0,0,"7905523","ENSG00000172155","ensembl"
"LCE1B",0,0,0,"7905525","ENSG00000196734","ensembl"
"LCE1A",0,0,0,"7905528","ENSG00000186844","ensembl"
"SMCP",0,0,0,"7905530","ENSG00000163206","ensembl"
"IVL",0,0,0,"7905533","ENSG00000163207","ensembl"
"SPRR4",0,0,0,"7905536","ENSG00000184148","ensembl"
"SPRR1A",0,0,0,"7905544","ENSG00000169474","ensembl"
"SPRR3",0,0,0,"7905548","ENSG00000163209","ensembl"
"SPRR1B",0,0,0,"7905553","ENSG00000169469","ensembl"
"LELP1",0,0,0,"7905559","ENSG00000203784","ensembl"
"LOR",0,0,0,"7905563","ENSG00000203782","ensembl"
"S100A9",0,0,0,"7905571","ENSG00000163220","ensembl"
"S100A7A",0,0,0,"7905576","ENSG00000184330","ensembl"
"S100A1",0,0,0,"7905581","ENSG00000160678","ensembl"
"C1orf77",0,0,0,"7905589","ENSG00000160679","ensembl"
"SNAPIN",0,0,0,"7905598","ENSG00000143553","ensembl"
"NPR1",0,0,0,"7905606","ENSG00000169418","ensembl"
"INTS3",0,0,0,"7905631","ENSG00000143624,ENSG00000262826","ensembl"
"SLC27A3",0,0,0,"7905664","ENSG00000143554,ENSG00000263163","ensembl"
"CREB3L4",0,0,0,"7905677","ENSG00000143578","ensembl"
"UBAP2L",0,0,0,"7905700","ENSG00000143569","ensembl"
"HAX1",0,0,0,"7905733","ENSG00000143575","ensembl"
"AQP10",0,0,0,"7905746","ENSG00000143595","ensembl"
"ATP8B2",0,0,0,"7905754","ENSG00000143515","ensembl"
"IL6R",0,0,0,"7905789","ENSG00000160712","ensembl"
"TDRD10",0,0,0,"7905801","ENSG00000163239","ensembl"
"CHRNB2",0,0,0,"7905817","ENSG00000160716","ensembl"
"CKS1B",0,0,0,"8112327","ENSG00000264349,ENSG00000178556,ENSG00000173207,ENSG00000225976,ENSG00000254331,ENSG00000268942,ENSG00000258788","ensembl"
"FLAD1",0,0,0,"7905831","ENSG00000160688","ensembl"
"LENEP",0,0,0,"7905848","ENSG00000163352,ENSG00000160688","ensembl"
"ZBTB7B",0,0,0,"7905854","ENSG00000160685","ensembl"
"DCST1",0,0,0,"7905862","ENSG00000163357","ensembl"
"ADAM15",0,0,0,"7905881","ENSG00000143537","ensembl"
"EFNA4",0,0,0,"7905909","ENSG00000243364","ensembl"
"EFNA3",0,0,0,"7905918","ENSG00000251246,ENSG00000143590","ensembl"
"EFNA1",0,0,0,"7905929","ENSG00000169242","ensembl"
"RAG1AP1",0,0,0,"7905938","ENSG00000169241","ensembl"
"TRIM46",0,0,0,"7905951","ENSG00000163462","ensembl"
"MTX1",0,0,0,"7905968","ENSG00000173171","ensembl"
"HCN3",0,0,0,"7905974","ENSG00000143630,ENSG00000263324","ensembl"
"FDPS",0,0,0,"7905986","ENSG00000160752","ensembl"
"RUSC1",0,0,0,"7905999","ENSG00000160753","ensembl"
"POU5F1P4",0,0,0,"7906017","ENSG00000237872","ensembl"
"MSTO1",0,0,0,"7906021","ENSG00000203761,ENSG00000125459","ensembl"
"DAP3",0,0,0,"7906041","ENSG00000132676","ensembl"
"MSTO2P",0,0,0,"7906056","ENSG00000125459,ENSG00000203761","ensembl"
"SYT11",0,0,0,"7906061","ENSG00000132718","ensembl"
"RXFP4",0,0,0,"7906069","ENSG00000173080","ensembl"
"ROBLD3",0,0,0,"7906072","ENSG00000116586","ensembl"
"RAB25",0,0,0,"7906079","ENSG00000132698","ensembl"
"LMNA",0,0,0,"7906085","ENSG00000160789","ensembl"
"SEMA4A",0,0,0,"7906107","ENSG00000196189","ensembl"
"SLC25A44",0,0,0,"7906128","ENSG00000160785","ensembl"
"PMF1",0,0,0,"7906133","ENSG00000160783,ENSG00000260238","ensembl"
"BGLAP",0,0,0,"7906140","ENSG00000242252,ENSG00000260238","ensembl"
"TMEM79",0,0,0,"7906146","ENSG00000163472","ensembl"
"C1orf182",0,0,0,"7906154","ENSG00000163467","ensembl"
"RHBG",0,0,0,"7906163","ENSG00000132677","ensembl"
"TTC24",0,0,0,"7906177","ENSG00000187862","ensembl"
"APOA1BP",0,0,0,"7906185","ENSG00000163382","ensembl"
"GPATCH4",0,0,0,"7906194","NA","ensembl"
"HAPLN2",0,0,0,"7906197","ENSG00000132702","ensembl"
"BCAN",0,0,0,"7906205","ENSG00000132692","ensembl"
"C1orf66",0,0,0,"7906223","ENSG00000143303","ensembl"
"PRCC",0,0,0,"7906235","ENSG00000143294","ensembl"
